T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
70.0,0.23226114680059184,0.005,0.003349654391578276,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00014140458769400975,0.008676964579288187,1.2269625987697729e-06
70.0,0.23226114680059184,0.005,0.0035481338923357532,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0001584965139450163,0.008676964579288187,1.3752686374415625e-06
70.0,0.23226114680059184,0.005,0.003758374042884443,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00017763239064502048,0.008676964579288187,1.5413099617611252e-06
70.0,0.23226114680059184,0.005,0.003981071705534973,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00019905100577373262,0.008676964579288187,1.7271585265703664e-06
70.0,0.23226114680059184,0.005,0.004216965034285822,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0002230175992506966,0.008676964579288187,1.935115809256182e-06
70.0,0.23226114680059184,0.005,0.0044668359215096305,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0002498264210649114,0.008676964579288187,2.1677350065505724e-06
70.0,0.23226114680059184,0.005,0.0047315125896148025,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00027980343853450376,0.008676964579288187,2.427844525326929e-06
70.0,0.23226114680059184,0.005,0.005011872336272725,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0003133091728191629,0.008676964579288187,2.718572594917958e-06
70.0,0.23226114680059184,0.005,0.005308844442309885,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.00035074163415236615,0.008676964579288187,3.043372736021737e-06
70.0,0.23226114680059184,0.005,0.005623413251903491,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0003925393118004984,0.008676964579288187,3.4060497044710862e-06
70.0,0.23226114680059184,0.005,0.005956621435290103,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.000439184157993078,0.008676964579288187,3.810785382690445e-06
70.0,0.23226114680059184,0.005,0.006309573444801929,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0004912044844839469,0.008676964579288187,4.262163913054721e-06
70.0,0.23226114680059184,0.005,0.006683439175686149,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0005491776654926122,0.008676964579288187,4.765195151215573e-06
70.0,0.23226114680059184,0.005,0.00707945784384138,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0006137325111000875,0.008676964579288187,5.325335259973053e-06
70.0,0.23226114680059184,0.005,0.007498942093324558,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0006855511404429768,0.008676964579288187,5.948502962914331e-06
70.0,0.23226114680059184,0.005,0.007943282347242814,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0007653701442309156,0.008676964579288187,6.641089631536346e-06
70.0,0.23226114680059184,0.005,0.008413951416451947,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0008539807815879421,0.008676964579288187,7.409960993231416e-06
